,Repeat,agent,opponent,episode,num_actions,episode_reward,cumulative_reward,time_per_episode,action_history,q_total,q_mean
0,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,0,15,0.0,0.0,4.014198303222656,"[0, 1, 3, 2, 2, 1, 3, 3, 0, 2, 2, 3, 0, 3, 1, 0]",0.0,0.0
1,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,1,5,0.0,0.0,0.004119396209716797,"[3, 3, 0, 2, 3, 1]",0.0,0.0
2,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,2,8,1.0,1.0,4.559679985046387,"[1, 1, 0, 2, 2, 1, 0, 2, 2]",0.05,0.05
3,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,3,7,0.0,1.0,0.004999876022338867,"[3, 3, 0, 0, 2, 0, 2, 1]",0.05,0.05
4,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,4,2,0.0,1.0,0.0011110305786132812,"[1, 0, 2]",0.05,0.05
5,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,5,10,0.0,1.0,0.0069997310638427734,"[1, 3, 3, 2, 0, 2, 0, 1, 3, 2, 1]",0.05,0.05
6,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,6,1,0.0,1.0,0.0009999275207519531,"[2, 1]",0.05,0.05
7,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,7,12,0.0,1.0,0.8118762969970703,"[0, 1, 1, 3, 3, 3, 0, 2, 3, 2, 2, 2, 1]",0.05,0.05
8,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,8,5,0.0,1.0,0.0039997100830078125,"[3, 1, 3, 0, 1, 2]",0.05,0.05
9,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,9,7,0.0,1.0,0.003999948501586914,"[2, 3, 3, 0, 1, 0, 0, 2]",0.05,0.05
10,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,10,18,0.0,1.0,0.01120758056640625,"[2, 3, 0, 3, 2, 0, 2, 2, 0, 3, 0, 3, 2, 2, 2, 2, 2, 3, 1]",0.05,0.05
11,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,11,2,0.0,1.0,0.0009999275207519531,"[1, 0, 2]",0.05,0.05
12,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,12,2,0.0,1.0,0.0009999275207519531,"[0, 2, 1]",0.05,0.05
13,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,13,11,0.0,1.0,0.6872103214263916,"[3, 0, 3, 0, 0, 0, 0, 3, 1, 0, 1, 1]",0.05,0.05
14,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,14,6,0.0,1.0,0.004003286361694336,"[1, 0, 3, 3, 3, 1, 2]",0.05,0.05
15,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,15,3,0.0,1.0,0.0019969940185546875,"[3, 0, 1, 2]",0.05,0.05
16,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,16,5,0.0,1.0,0.004124164581298828,"[1, 3, 1, 3, 1, 2]",0.05,0.05
17,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,17,4,0.0,1.0,0.0029997825622558594,"[1, 1, 0, 0, 1]",0.05,0.05
18,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,18,4,0.0,1.0,0.0030002593994140625,"[1, 1, 0, 0, 1]",0.05,0.05
19,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,19,5,0.0,1.0,0.004113674163818359,"[0, 0, 3, 3, 2, 1]",0.05,0.05
20,2,"Qlearntab_LLM_{'alpha': 0.05, 'gamma': 0.95, 'epsilon': 0.2, 'epsilon_step': 0.01}",,20,12,0.0,1.0,0.0070912837982177734,"[2, 3, 0, 2, 0, 1, 1, 0, 3, 1, 0, 2, 3]",0.05,0.05
